"l1","l2","a11","a12","a21","a22","N1","N2"
13,16,0.3,0.3,0.1,0.1,0.4,148.1
14,16,0.3,0.3,0.1,0.1,0.433333333333333,148.066666666667
15,16,0.3,0.3,0.1,0.1,0.466666666666667,148.033333333333
16,16,0.3,0.3,0.1,0.1,0.5,148
17,16,0.3,0.3,0.1,0.1,0.533333333333333,147.966666666667
18,16,0.3,0.3,0.1,0.1,0.566666666666667,147.933333333333
19,16,0.3,0.3,0.1,0.1,0.6,147.9
20,16,0.3,0.3,0.1,0.1,0.633333333333333,147.866666666667
10,17,0.3,0.3,0.1,0.1,0.3,158.1
11,17,0.3,0.3,0.1,0.1,0.333333333333333,158.066666666667
12,17,0.3,0.3,0.1,0.1,0.366666666666667,158.033333333333
13,17,0.3,0.3,0.1,0.1,0.4,158
14,17,0.3,0.3,0.1,0.1,0.433333333333333,157.966666666667
15,17,0.3,0.3,0.1,0.1,0.466666666666667,157.933333333333
16,17,0.3,0.3,0.1,0.1,0.5,157.9
17,17,0.3,0.3,0.1,0.1,0.533333333333333,157.866666666667
18,17,0.3,0.3,0.1,0.1,0.566666666666667,157.833333333333
19,17,0.3,0.3,0.1,0.1,0.6,157.8
20,17,0.3,0.3,0.1,0.1,0.633333333333333,157.766666666667
10,18,0.3,0.3,0.1,0.1,0.3,168
11,18,0.3,0.3,0.1,0.1,0.333333333333333,167.966666666667
12,18,0.3,0.3,0.1,0.1,0.366666666666667,167.933333333333
13,18,0.3,0.3,0.1,0.1,0.4,167.9
14,18,0.3,0.3,0.1,0.1,0.433333333333333,167.866666666667
15,18,0.3,0.3,0.1,0.1,0.466666666666667,167.833333333333
16,18,0.3,0.3,0.1,0.1,0.5,167.8
17,18,0.3,0.3,0.1,0.1,0.533333333333333,167.766666666667
18,18,0.3,0.3,0.1,0.1,0.566666666666667,167.733333333333
19,18,0.3,0.3,0.1,0.1,0.6,167.7
20,18,0.3,0.3,0.1,0.1,0.633333333333333,167.666666666667
10,19,0.3,0.3,0.1,0.1,0.3,177.9
11,19,0.3,0.3,0.1,0.1,0.333333333333333,177.866666666667
12,19,0.3,0.3,0.1,0.1,0.366666666666667,177.833333333333
13,19,0.3,0.3,0.1,0.1,0.4,177.8
14,19,0.3,0.3,0.1,0.1,0.433333333333333,177.766666666667
15,19,0.3,0.3,0.1,0.1,0.466666666666667,177.733333333333
16,19,0.3,0.3,0.1,0.1,0.5,177.7
17,19,0.3,0.3,0.1,0.1,0.533333333333333,177.666666666667
18,19,0.3,0.3,0.1,0.1,0.566666666666667,177.633333333333
19,19,0.3,0.3,0.1,0.1,0.6,177.6
20,19,0.3,0.3,0.1,0.1,0.633333333333333,177.566666666667
10,20,0.3,0.3,0.1,0.1,0.3,187.8
11,20,0.3,0.3,0.1,0.1,0.333333333333333,187.766666666667
12,20,0.3,0.3,0.1,0.1,0.366666666666667,187.733333333333
13,20,0.3,0.3,0.1,0.1,0.4,187.7
14,20,0.3,0.3,0.1,0.1,0.433333333333333,187.666666666667
15,20,0.3,0.3,0.1,0.1,0.466666666666667,187.633333333333
16,20,0.3,0.3,0.1,0.1,0.5,187.6
17,20,0.3,0.3,0.1,0.1,0.533333333333333,187.566666666667
18,20,0.3,0.3,0.1,0.1,0.566666666666667,187.533333333333
19,20,0.3,0.3,0.1,0.1,0.6,187.5
20,20,0.3,0.3,0.1,0.1,0.633333333333333,187.466666666667
10,10,0.5,0.3,0.1,0.1,0,90
11,10,0.5,0.3,0.1,0.1,0,90
12,10,0.5,0.3,0.1,0.1,0,90
13,10,0.5,0.3,0.1,0.1,0,90
14,10,0.5,0.3,0.1,0.1,0,90
15,10,0.5,0.3,0.1,0.1,0,90
16,10,0.5,0.3,0.1,0.1,0,90
17,10,0.5,0.3,0.1,0.1,0,90
18,10,0.5,0.3,0.1,0.1,0,90
19,10,0.5,0.3,0.1,0.1,0,90
20,10,0.5,0.3,0.1,0.1,0,90
10,11,0.5,0.3,0.1,0.1,0,100
11,11,0.5,0.3,0.1,0.1,0,100
12,11,0.5,0.3,0.1,0.1,0,100
13,11,0.5,0.3,0.1,0.1,0,100
14,11,0.5,0.3,0.1,0.1,0,100
15,11,0.5,0.3,0.1,0.1,0,100
16,11,0.5,0.3,0.1,0.1,0,100
17,11,0.5,0.3,0.1,0.1,0,100
18,11,0.5,0.3,0.1,0.1,0,100
19,11,0.5,0.3,0.1,0.1,0,100
20,11,0.5,0.3,0.1,0.1,0,100
10,12,0.5,0.3,0.1,0.1,0,110
11,12,0.5,0.3,0.1,0.1,0,110
12,12,0.5,0.3,0.1,0.1,0,110
13,12,0.5,0.3,0.1,0.1,0,110
14,12,0.5,0.3,0.1,0.1,0,110
15,12,0.5,0.3,0.1,0.1,0,110
16,12,0.5,0.3,0.1,0.1,0,110
17,12,0.5,0.3,0.1,0.1,0,110
18,12,0.5,0.3,0.1,0.1,0,110
19,12,0.5,0.3,0.1,0.1,0,110
20,12,0.5,0.3,0.1,0.1,0,110
10,13,0.5,0.3,0.1,0.1,0,120
11,13,0.5,0.3,0.1,0.1,0,120
12,13,0.5,0.3,0.1,0.1,0,120
13,13,0.5,0.3,0.1,0.1,0,120
14,13,0.5,0.3,0.1,0.1,0,120
15,13,0.5,0.3,0.1,0.1,0,120
16,13,0.5,0.3,0.1,0.1,0,120
17,13,0.5,0.3,0.1,0.1,0,120
18,13,0.5,0.3,0.1,0.1,0,120
19,13,0.5,0.3,0.1,0.1,0,120
20,13,0.5,0.3,0.1,0.1,0,120
10,14,0.5,0.3,0.1,0.1,0,130
11,14,0.5,0.3,0.1,0.1,0,130
12,14,0.5,0.3,0.1,0.1,0,130
13,14,0.5,0.3,0.1,0.1,0,130
14,14,0.5,0.3,0.1,0.1,0,130
15,14,0.5,0.3,0.1,0.1,0,130
16,14,0.5,0.3,0.1,0.1,0,130
17,14,0.5,0.3,0.1,0.1,0,130
18,14,0.5,0.3,0.1,0.1,0,130
19,14,0.5,0.3,0.1,0.1,0,130
20,14,0.5,0.3,0.1,0.1,0,130
10,15,0.5,0.3,0.1,0.1,0,140
11,15,0.5,0.3,0.1,0.1,0,140
12,15,0.5,0.3,0.1,0.1,0,140
13,15,0.5,0.3,0.1,0.1,0,140
14,15,0.5,0.3,0.1,0.1,0,140
15,15,0.5,0.3,0.1,0.1,0,140
16,15,0.5,0.3,0.1,0.1,0,140
17,15,0.5,0.3,0.1,0.1,0,140
18,15,0.5,0.3,0.1,0.1,0,140
19,15,0.5,0.3,0.1,0.1,0,140
20,15,0.5,0.3,0.1,0.1,0,140
10,16,0.5,0.3,0.1,0.1,0,150
11,16,0.5,0.3,0.1,0.1,0,150
12,16,0.5,0.3,0.1,0.1,0,150
13,16,0.5,0.3,0.1,0.1,0,150
14,16,0.5,0.3,0.1,0.1,0,150
15,16,0.5,0.3,0.1,0.1,0,150
16,16,0.5,0.3,0.1,0.1,0,150
17,16,0.5,0.3,0.1,0.1,0,150
18,16,0.5,0.3,0.1,0.1,0,150
19,16,0.5,0.3,0.1,0.1,0,150
20,16,0.5,0.3,0.1,0.1,0,150
10,17,0.5,0.3,0.1,0.1,0,160
11,17,0.5,0.3,0.1,0.1,0,160
12,17,0.5,0.3,0.1,0.1,0,160
13,17,0.5,0.3,0.1,0.1,0,160
14,17,0.5,0.3,0.1,0.1,0,160
15,17,0.5,0.3,0.1,0.1,0,160
16,17,0.5,0.3,0.1,0.1,0,160
17,17,0.5,0.3,0.1,0.1,0,160
18,17,0.5,0.3,0.1,0.1,0,160
19,17,0.5,0.3,0.1,0.1,0,160
20,17,0.5,0.3,0.1,0.1,0,160
10,18,0.5,0.3,0.1,0.1,0,170
11,18,0.5,0.3,0.1,0.1,0,170
12,18,0.5,0.3,0.1,0.1,0,170
13,18,0.5,0.3,0.1,0.1,0,170
14,18,0.5,0.3,0.1,0.1,0,170
15,18,0.5,0.3,0.1,0.1,0,170
16,18,0.5,0.3,0.1,0.1,0,170
17,18,0.5,0.3,0.1,0.1,0,170
18,18,0.5,0.3,0.1,0.1,0,170
19,18,0.5,0.3,0.1,0.1,0,170
20,18,0.5,0.3,0.1,0.1,0,170
10,19,0.5,0.3,0.1,0.1,0,180
11,19,0.5,0.3,0.1,0.1,0,180
12,19,0.5,0.3,0.1,0.1,0,180
13,19,0.5,0.3,0.1,0.1,0,180
14,19,0.5,0.3,0.1,0.1,0,180
15,19,0.5,0.3,0.1,0.1,0,180
16,19,0.5,0.3,0.1,0.1,0,180
17,19,0.5,0.3,0.1,0.1,0,180
18,19,0.5,0.3,0.1,0.1,0,180
19,19,0.5,0.3,0.1,0.1,0,180
20,19,0.5,0.3,0.1,0.1,0,180
10,20,0.5,0.3,0.1,0.1,0,190
11,20,0.5,0.3,0.1,0.1,0,190
12,20,0.5,0.3,0.1,0.1,0,190
13,20,0.5,0.3,0.1,0.1,0,190
14,20,0.5,0.3,0.1,0.1,0,190
15,20,0.5,0.3,0.1,0.1,0,190
16,20,0.5,0.3,0.1,0.1,0,190
17,20,0.5,0.3,0.1,0.1,0,190
18,20,0.5,0.3,0.1,0.1,0,190
19,20,0.5,0.3,0.1,0.1,0,190
20,20,0.5,0.3,0.1,0.1,0,190
10,10,0.1,0.5,0.1,0.1,90,0
11,10,0.1,0.5,0.1,0.1,87.5,2.5
12,10,0.1,0.5,0.1,0.1,85,5
13,10,0.1,0.5,0.1,0.1,82.5,7.5
14,10,0.1,0.5,0.1,0.1,80,10
15,10,0.1,0.5,0.1,0.1,77.5,12.5
16,10,0.1,0.5,0.1,0.1,75,15
17,10,0.1,0.5,0.1,0.1,72.5,17.5
18,10,0.1,0.5,0.1,0.1,70,20
19,10,0.1,0.5,0.1,0.1,67.5,22.5
20,10,0.1,0.5,0.1,0.1,65,25
10,11,0.1,0.5,0.1,0.1,90,0
11,11,0.1,0.5,0.1,0.1,100,0
12,11,0.1,0.5,0.1,0.1,97.5,2.5
13,11,0.1,0.5,0.1,0.1,95,5
14,11,0.1,0.5,0.1,0.1,92.5,7.5
15,11,0.1,0.5,0.1,0.1,90,10
16,11,0.1,0.5,0.1,0.1,87.5,12.5
17,11,0.1,0.5,0.1,0.1,85,15
18,11,0.1,0.5,0.1,0.1,82.5,17.5
19,11,0.1,0.5,0.1,0.1,80,20
20,11,0.1,0.5,0.1,0.1,77.5,22.5
10,12,0.1,0.5,0.1,0.1,90,0
11,12,0.1,0.5,0.1,0.1,100,0
12,12,0.1,0.5,0.1,0.1,110,0
13,12,0.1,0.5,0.1,0.1,107.5,2.5
14,12,0.1,0.5,0.1,0.1,105,5
15,12,0.1,0.5,0.1,0.1,102.5,7.5
16,12,0.1,0.5,0.1,0.1,100,10
17,12,0.1,0.5,0.1,0.1,97.5,12.5
18,12,0.1,0.5,0.1,0.1,95,15
19,12,0.1,0.5,0.1,0.1,92.5,17.5
20,12,0.1,0.5,0.1,0.1,90,20
10,13,0.1,0.5,0.1,0.1,90,0
11,13,0.1,0.5,0.1,0.1,100,0
12,13,0.1,0.5,0.1,0.1,110,0
13,13,0.1,0.5,0.1,0.1,120,0
14,13,0.1,0.5,0.1,0.1,117.5,2.5
15,13,0.1,0.5,0.1,0.1,115,5
16,13,0.1,0.5,0.1,0.1,112.5,7.5
17,13,0.1,0.5,0.1,0.1,110,10
18,13,0.1,0.5,0.1,0.1,107.5,12.5
19,13,0.1,0.5,0.1,0.1,105,15
20,13,0.1,0.5,0.1,0.1,102.5,17.5
10,14,0.1,0.5,0.1,0.1,90,0
11,14,0.1,0.5,0.1,0.1,100,0
12,14,0.1,0.5,0.1,0.1,110,0
13,14,0.1,0.5,0.1,0.1,120,0
14,14,0.1,0.5,0.1,0.1,130,0
15,14,0.1,0.5,0.1,0.1,127.5,2.5
16,14,0.1,0.5,0.1,0.1,125,5
17,14,0.1,0.5,0.1,0.1,122.5,7.5
18,14,0.1,0.5,0.1,0.1,120,10
19,14,0.1,0.5,0.1,0.1,117.5,12.5
20,14,0.1,0.5,0.1,0.1,115,15
10,15,0.1,0.5,0.1,0.1,90,0
11,15,0.1,0.5,0.1,0.1,100,0
12,15,0.1,0.5,0.1,0.1,110,0
13,15,0.1,0.5,0.1,0.1,120,0
14,15,0.1,0.5,0.1,0.1,130,0
15,15,0.1,0.5,0.1,0.1,140,0
16,15,0.1,0.5,0.1,0.1,137.5,2.5
17,15,0.1,0.5,0.1,0.1,135,5
18,15,0.1,0.5,0.1,0.1,132.5,7.5
19,15,0.1,0.5,0.1,0.1,130,10
20,15,0.1,0.5,0.1,0.1,127.5,12.5
10,16,0.1,0.5,0.1,0.1,90,0
11,16,0.1,0.5,0.1,0.1,100,0
12,16,0.1,0.5,0.1,0.1,110,0
13,16,0.1,0.5,0.1,0.1,120,0
14,16,0.1,0.5,0.1,0.1,130,0
15,16,0.1,0.5,0.1,0.1,140,0
16,16,0.1,0.5,0.1,0.1,150,0
17,16,0.1,0.5,0.1,0.1,147.5,2.5
18,16,0.1,0.5,0.1,0.1,145,5
19,16,0.1,0.5,0.1,0.1,142.5,7.5
20,16,0.1,0.5,0.1,0.1,140,10
10,17,0.1,0.5,0.1,0.1,90,0
11,17,0.1,0.5,0.1,0.1,100,0
12,17,0.1,0.5,0.1,0.1,110,0
13,17,0.1,0.5,0.1,0.1,120,0
14,17,0.1,0.5,0.1,0.1,130,0
15,17,0.1,0.5,0.1,0.1,140,0
16,17,0.1,0.5,0.1,0.1,150,0
17,17,0.1,0.5,0.1,0.1,160,0
18,17,0.1,0.5,0.1,0.1,157.5,2.5
19,17,0.1,0.5,0.1,0.1,155,5
20,17,0.1,0.5,0.1,0.1,152.5,7.5
10,18,0.1,0.5,0.1,0.1,90,0
11,18,0.1,0.5,0.1,0.1,100,0
12,18,0.1,0.5,0.1,0.1,110,0
13,18,0.1,0.5,0.1,0.1,120,0
14,18,0.1,0.5,0.1,0.1,130,0
15,18,0.1,0.5,0.1,0.1,140,0
16,18,0.1,0.5,0.1,0.1,150,0
17,18,0.1,0.5,0.1,0.1,160,0
18,18,0.1,0.5,0.1,0.1,170,0
19,18,0.1,0.5,0.1,0.1,167.5,2.5
20,18,0.1,0.5,0.1,0.1,165,5
10,19,0.1,0.5,0.1,0.1,90,0
11,19,0.1,0.5,0.1,0.1,100,0
12,19,0.1,0.5,0.1,0.1,110,0
13,19,0.1,0.5,0.1,0.1,120,0
14,19,0.1,0.5,0.1,0.1,130,0
15,19,0.1,0.5,0.1,0.1,140,0
16,19,0.1,0.5,0.1,0.1,150,0
17,19,0.1,0.5,0.1,0.1,160,0
18,19,0.1,0.5,0.1,0.1,170,0
19,19,0.1,0.5,0.1,0.1,180,0
20,19,0.1,0.5,0.1,0.1,177.5,2.5
10,20,0.1,0.5,0.1,0.1,90,0
11,20,0.1,0.5,0.1,0.1,100,0
12,20,0.1,0.5,0.1,0.1,110,0
13,20,0.1,0.5,0.1,0.1,120,0
14,20,0.1,0.5,0.1,0.1,130,0
15,20,0.1,0.5,0.1,0.1,140,0
16,20,0.1,0.5,0.1,0.1,150,0
17,20,0.1,0.5,0.1,0.1,160,0
18,20,0.1,0.5,0.1,0.1,170,0
19,20,0.1,0.5,0.1,0.1,180,0
20,20,0.1,0.5,0.1,0.1,190,0
10,10,0.3,0.5,0.1,0.1,30,0
11,10,0.3,0.5,0.1,0.1,33.3333333333333,0
12,10,0.3,0.5,0.1,0.1,36.6666666666667,0
13,10,0.3,0.5,0.1,0.1,40,0
14,10,0.3,0.5,0.1,0.1,43.3333333333333,0
15,10,0.3,0.5,0.1,0.1,46.6666666666667,0
16,10,0.3,0.5,0.1,0.1,50,0
17,10,0.3,0.5,0.1,0.1,53.3333333333333,0
18,10,0.3,0.5,0.1,0.1,56.6666666666667,0
19,10,0.3,0.5,0.1,0.1,60,0
20,10,0.3,0.5,0.1,0.1,63.3333333333333,0
10,11,0.3,0.5,0.1,0.1,30,0
11,11,0.3,0.5,0.1,0.1,33.3333333333333,0
12,11,0.3,0.5,0.1,0.1,36.6666666666667,0
13,11,0.3,0.5,0.1,0.1,40,0
14,11,0.3,0.5,0.1,0.1,43.3333333333333,0
15,11,0.3,0.5,0.1,0.1,46.6666666666667,0
16,11,0.3,0.5,0.1,0.1,50,0
17,11,0.3,0.5,0.1,0.1,53.3333333333333,0
18,11,0.3,0.5,0.1,0.1,56.6666666666667,0
19,11,0.3,0.5,0.1,0.1,60,0
20,11,0.3,0.5,0.1,0.1,63.3333333333333,0
10,12,0.3,0.5,0.1,0.1,30,0
11,12,0.3,0.5,0.1,0.1,33.3333333333333,0
12,12,0.3,0.5,0.1,0.1,36.6666666666667,0
13,12,0.3,0.5,0.1,0.1,40,0
14,12,0.3,0.5,0.1,0.1,43.3333333333333,0
15,12,0.3,0.5,0.1,0.1,46.6666666666667,0
16,12,0.3,0.5,0.1,0.1,50,0
17,12,0.3,0.5,0.1,0.1,53.3333333333333,0
18,12,0.3,0.5,0.1,0.1,56.6666666666667,0
19,12,0.3,0.5,0.1,0.1,60,0
20,12,0.3,0.5,0.1,0.1,63.3333333333333,0
10,13,0.3,0.5,0.1,0.1,30,0
11,13,0.3,0.5,0.1,0.1,33.3333333333333,0
12,13,0.3,0.5,0.1,0.1,36.6666666666667,0
13,13,0.3,0.5,0.1,0.1,40,0
14,13,0.3,0.5,0.1,0.1,43.3333333333333,0
15,13,0.3,0.5,0.1,0.1,46.6666666666667,0
16,13,0.3,0.5,0.1,0.1,50,0
17,13,0.3,0.5,0.1,0.1,53.3333333333333,0
18,13,0.3,0.5,0.1,0.1,56.6666666666667,0
19,13,0.3,0.5,0.1,0.1,60,0
20,13,0.3,0.5,0.1,0.1,63.3333333333333,0
10,14,0.3,0.5,0.1,0.1,30,0
11,14,0.3,0.5,0.1,0.1,33.3333333333333,0
12,14,0.3,0.5,0.1,0.1,36.6666666666667,0
13,14,0.3,0.5,0.1,0.1,40,0
14,14,0.3,0.5,0.1,0.1,43.3333333333333,0
15,14,0.3,0.5,0.1,0.1,46.6666666666667,0
16,14,0.3,0.5,0.1,0.1,50,0
17,14,0.3,0.5,0.1,0.1,53.3333333333333,0
18,14,0.3,0.5,0.1,0.1,56.6666666666667,0
19,14,0.3,0.5,0.1,0.1,60,0
20,14,0.3,0.5,0.1,0.1,63.3333333333333,0
10,15,0.3,0.5,0.1,0.1,30,0
11,15,0.3,0.5,0.1,0.1,33.3333333333333,0
12,15,0.3,0.5,0.1,0.1,36.6666666666667,0
13,15,0.3,0.5,0.1,0.1,40,0
14,15,0.3,0.5,0.1,0.1,43.3333333333333,0
15,15,0.3,0.5,0.1,0.1,46.6666666666667,0
16,15,0.3,0.5,0.1,0.1,50,0
17,15,0.3,0.5,0.1,0.1,53.3333333333333,0
18,15,0.3,0.5,0.1,0.1,56.6666666666667,0
19,15,0.3,0.5,0.1,0.1,60,0
20,15,0.3,0.5,0.1,0.1,63.3333333333333,0
10,16,0.3,0.5,0.1,0.1,30,0
11,16,0.3,0.5,0.1,0.1,33.3333333333333,0
12,16,0.3,0.5,0.1,0.1,36.6666666666667,0
13,16,0.3,0.5,0.1,0.1,40,0
14,16,0.3,0.5,0.1,0.1,43.3333333333333,0
15,16,0.3,0.5,0.1,0.1,46.6666666666667,0
16,16,0.3,0.5,0.1,0.1,50,0
17,16,0.3,0.5,0.1,0.1,53.3333333333333,0
18,16,0.3,0.5,0.1,0.1,56.6666666666667,0
19,16,0.3,0.5,0.1,0.1,60,0
20,16,0.3,0.5,0.1,0.1,63.3333333333333,0
10,17,0.3,0.5,0.1,0.1,30,0
11,17,0.3,0.5,0.1,0.1,33.3333333333333,0
12,17,0.3,0.5,0.1,0.1,36.6666666666667,0
13,17,0.3,0.5,0.1,0.1,40,0
14,17,0.3,0.5,0.1,0.1,43.3333333333333,0
15,17,0.3,0.5,0.1,0.1,46.6666666666667,0
16,17,0.3,0.5,0.1,0.1,50,0
17,17,0.3,0.5,0.1,0.1,53.3333333333333,0
18,17,0.3,0.5,0.1,0.1,56.6666666666667,0
19,17,0.3,0.5,0.1,0.1,60,0
20,17,0.3,0.5,0.1,0.1,63.3333333333333,0
10,18,0.3,0.5,0.1,0.1,30,0
11,18,0.3,0.5,0.1,0.1,33.3333333333333,0
12,18,0.3,0.5,0.1,0.1,36.6666666666667,0
13,18,0.3,0.5,0.1,0.1,40,0
14,18,0.3,0.5,0.1,0.1,43.3333333333333,0
15,18,0.3,0.5,0.1,0.1,46.6666666666667,0
16,18,0.3,0.5,0.1,0.1,50,0
17,18,0.3,0.5,0.1,0.1,53.3333333333333,0
18,18,0.3,0.5,0.1,0.1,56.6666666666667,0
19,18,0.3,0.5,0.1,0.1,60,0
20,18,0.3,0.5,0.1,0.1,63.3333333333333,0
10,19,0.3,0.5,0.1,0.1,30,0
11,19,0.3,0.5,0.1,0.1,33.3333333333333,0
12,19,0.3,0.5,0.1,0.1,36.6666666666667,0
13,19,0.3,0.5,0.1,0.1,40,0
14,19,0.3,0.5,0.1,0.1,43.3333333333333,0
15,19,0.3,0.5,0.1,0.1,46.6666666666667,0
16,19,0.3,0.5,0.1,0.1,50,0
17,19,0.3,0.5,0.1,0.1,53.3333333333333,0
18,19,0.3,0.5,0.1,0.1,56.6666666666667,0
19,19,0.3,0.5,0.1,0.1,60,0
20,19,0.3,0.5,0.1,0.1,63.3333333333333,0
10,20,0.3,0.5,0.1,0.1,30,0
11,20,0.3,0.5,0.1,0.1,33.3333333333333,0
12,20,0.3,0.5,0.1,0.1,36.6666666666667,0
13,20,0.3,0.5,0.1,0.1,40,0
14,20,0.3,0.5,0.1,0.1,43.3333333333333,0
15,20,0.3,0.5,0.1,0.1,46.6666666666667,0
16,20,0.3,0.5,0.1,0.1,50,0
17,20,0.3,0.5,0.1,0.1,53.3333333333333,0
18,20,0.3,0.5,0.1,0.1,56.6666666666667,0
19,20,0.3,0.5,0.1,0.1,60,0
20,20,0.3,0.5,0.1,0.1,63.3333333333333,0
10,10,0.5,0.5,0.1,0.1,0.18,88.92
11,10,0.5,0.5,0.1,0.1,0.2,88.9
12,10,0.5,0.5,0.1,0.1,0.22,88.88
13,10,0.5,0.5,0.1,0.1,0.24,88.86
14,10,0.5,0.5,0.1,0.1,0.26,88.84
15,10,0.5,0.5,0.1,0.1,0.28,88.82
16,10,0.5,0.5,0.1,0.1,0.3,88.8
17,10,0.5,0.5,0.1,0.1,0.32,88.78
18,10,0.5,0.5,0.1,0.1,0.34,88.76
19,10,0.5,0.5,0.1,0.1,0.36,88.74
20,10,0.5,0.5,0.1,0.1,0.38,88.72
10,11,0.5,0.5,0.1,0.1,0.18,98.82
11,11,0.5,0.5,0.1,0.1,0.2,98.8
12,11,0.5,0.5,0.1,0.1,0.22,98.78
13,11,0.5,0.5,0.1,0.1,0.24,98.76
14,11,0.5,0.5,0.1,0.1,0.26,98.74
15,11,0.5,0.5,0.1,0.1,0.28,98.72
16,11,0.5,0.5,0.1,0.1,0.3,98.7
17,11,0.5,0.5,0.1,0.1,0.32,98.68
18,11,0.5,0.5,0.1,0.1,0.34,98.66
19,11,0.5,0.5,0.1,0.1,0.36,98.64
20,11,0.5,0.5,0.1,0.1,0.38,98.62
10,12,0.5,0.5,0.1,0.1,0.18,108.72
11,12,0.5,0.5,0.1,0.1,0.2,108.7
12,12,0.5,0.5,0.1,0.1,0.22,108.68
13,12,0.5,0.5,0.1,0.1,0.24,108.66
14,12,0.5,0.5,0.1,0.1,0.26,108.64
15,12,0.5,0.5,0.1,0.1,0.28,108.62
16,12,0.5,0.5,0.1,0.1,0.3,108.6
17,12,0.5,0.5,0.1,0.1,0.32,108.58
18,12,0.5,0.5,0.1,0.1,0.34,108.56
19,12,0.5,0.5,0.1,0.1,0.36,108.54
20,12,0.5,0.5,0.1,0.1,0.38,108.52
10,13,0.5,0.5,0.1,0.1,0.18,118.62
11,13,0.5,0.5,0.1,0.1,0.2,118.6
12,13,0.5,0.5,0.1,0.1,0.22,118.58
13,13,0.5,0.5,0.1,0.1,0.24,118.56
14,13,0.5,0.5,0.1,0.1,0.26,118.54
15,13,0.5,0.5,0.1,0.1,0.28,118.52
16,13,0.5,0.5,0.1,0.1,0.3,118.5
17,13,0.5,0.5,0.1,0.1,0.32,118.48
18,13,0.5,0.5,0.1,0.1,0.34,118.46
19,13,0.5,0.5,0.1,0.1,0.36,118.44
20,13,0.5,0.5,0.1,0.1,0.38,118.42
10,14,0.5,0.5,0.1,0.1,0.18,128.52
11,14,0.5,0.5,0.1,0.1,0.2,128.5
12,14,0.5,0.5,0.1,0.1,0.22,128.48
13,14,0.5,0.5,0.1,0.1,0.24,128.46
14,14,0.5,0.5,0.1,0.1,0.26,128.44
15,14,0.5,0.5,0.1,0.1,0.28,128.42
16,14,0.5,0.5,0.1,0.1,0.3,128.4
17,14,0.5,0.5,0.1,0.1,0.32,128.38
18,14,0.5,0.5,0.1,0.1,0.34,128.36
19,14,0.5,0.5,0.1,0.1,0.36,128.34
20,14,0.5,0.5,0.1,0.1,0.38,128.32
10,15,0.5,0.5,0.1,0.1,0.18,138.42
11,15,0.5,0.5,0.1,0.1,0.2,138.4
12,15,0.5,0.5,0.1,0.1,0.22,138.38
13,15,0.5,0.5,0.1,0.1,0.24,138.36
14,15,0.5,0.5,0.1,0.1,0.26,138.34
15,15,0.5,0.5,0.1,0.1,0.28,138.32
16,15,0.5,0.5,0.1,0.1,0.3,138.3
17,15,0.5,0.5,0.1,0.1,0.32,138.28
18,15,0.5,0.5,0.1,0.1,0.34,138.26
19,15,0.5,0.5,0.1,0.1,0.36,138.24
20,15,0.5,0.5,0.1,0.1,0.38,138.22
10,16,0.5,0.5,0.1,0.1,0.18,148.32
11,16,0.5,0.5,0.1,0.1,0.2,148.3
12,16,0.5,0.5,0.1,0.1,0.22,148.28
13,16,0.5,0.5,0.1,0.1,0.24,148.26
14,16,0.5,0.5,0.1,0.1,0.26,148.24
15,16,0.5,0.5,0.1,0.1,0.28,148.22
16,16,0.5,0.5,0.1,0.1,0.3,148.2
17,16,0.5,0.5,0.1,0.1,0.32,148.18
18,16,0.5,0.5,0.1,0.1,0.34,148.16
19,16,0.5,0.5,0.1,0.1,0.36,148.14
20,16,0.5,0.5,0.1,0.1,0.38,148.12
10,17,0.5,0.5,0.1,0.1,0.18,158.22
11,17,0.5,0.5,0.1,0.1,0.2,158.2
12,17,0.5,0.5,0.1,0.1,0.22,158.18
13,17,0.5,0.5,0.1,0.1,0.24,158.16
14,17,0.5,0.5,0.1,0.1,0.26,158.14
15,17,0.5,0.5,0.1,0.1,0.28,158.12
16,17,0.5,0.5,0.1,0.1,0.3,158.1
17,17,0.5,0.5,0.1,0.1,0.32,158.08
18,17,0.5,0.5,0.1,0.1,0.34,158.06
19,17,0.5,0.5,0.1,0.1,0.36,158.04
20,17,0.5,0.5,0.1,0.1,0.38,158.02
10,18,0.5,0.5,0.1,0.1,0.18,168.12
11,18,0.5,0.5,0.1,0.1,0.2,168.1
12,18,0.5,0.5,0.1,0.1,0.22,168.08
13,18,0.5,0.5,0.1,0.1,0.24,168.06
14,18,0.5,0.5,0.1,0.1,0.26,168.04
15,18,0.5,0.5,0.1,0.1,0.28,168.02
16,18,0.5,0.5,0.1,0.1,0.3,168
17,18,0.5,0.5,0.1,0.1,0.32,167.98
18,18,0.5,0.5,0.1,0.1,0.34,167.96
19,18,0.5,0.5,0.1,0.1,0.36,167.94
20,18,0.5,0.5,0.1,0.1,0.38,167.92
10,19,0.5,0.5,0.1,0.1,0.18,178.02
11,19,0.5,0.5,0.1,0.1,0.2,178
12,19,0.5,0.5,0.1,0.1,0.22,177.98
13,19,0.5,0.5,0.1,0.1,0.24,177.96
14,19,0.5,0.5,0.1,0.1,0.26,177.94
15,19,0.5,0.5,0.1,0.1,0.28,177.92
16,19,0.5,0.5,0.1,0.1,0.3,177.9
17,19,0.5,0.5,0.1,0.1,0.32,177.88
